,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
8,2021-08-12,sh.601698,14.3433852300,14.4736885200,14.2130819400,14.2331286000,14.3935018800,7469112,106576810.6300,1,1.832300,1,-1.114200,112.272634,4.857470,21.150003,63.935696,0
9,2021-08-13,sh.601698,14.1830119500,14.3834785500,14.0326620000,14.0827786500,14.2331286000,8181614,115827906.2400,1,2.007100,1,-1.056300,111.086655,4.806158,20.926588,63.260319,0
10,2021-08-16,sh.601698,14.1028253100,14.1830119500,13.8823120500,13.9624986900,14.0827786500,6630296,92747566.8000,1,1.626500,1,-0.854100,110.137873,4.765109,20.747855,62.720017,0
11,2021-08-17,sh.601698,13.8823120500,14.0226386700,13.6116821400,13.6918687800,13.9624986900,7122696,98185724.2900,1,1.747300,1,-1.938300,108.003111,4.672749,20.345707,61.504338,0
12,2021-08-18,sh.601698,13.7018921100,13.9023587100,13.6317288000,13.8622653900,13.6918687800,5294200,72905836.4600,1,1.298800,1,1.244500,109.347220,4.730902,20.598912,62.269766,0
13,2021-08-19,sh.601698,13.8622653900,14.0627319900,13.6918687800,13.9624986900,13.8622653900,7153354,99193242.2600,1,1.754800,1,0.723100,110.137873,4.765109,20.747855,62.720017,0
14,2021-08-20,sh.601698,13.9624986900,14.0126153400,13.6718221200,13.8522420600,13.9624986900,6180393,85277740.2100,1,1.516100,1,-0.789700,109.268155,4.727481,20.584017,62.224741,0
15,2021-08-23,sh.601698,13.8522420600,14.3133152400,13.8422187300,14.1429186300,13.8522420600,10116123,142657499.8900,1,2.481600,1,2.098400,111.561047,4.826683,21.015954,63.530470,0
16,2021-08-24,sh.601698,14.0527086600,14.2331286000,14.0126153400,14.1830119500,14.1429186300,7669933,108115780.7000,1,1.881600,1,0.283500,111.877308,4.840366,21.075531,63.710570,0
17,2021-08-25,sh.601698,14.1729886200,14.2331286000,14.0827786500,14.2130819400,14.1830119500,7099852,100261676.7400,1,1.741700,1,0.212000,112.114504,4.850628,21.120215,63.845646,0
18,2021-08-26,sh.601698,14.2130819400,14.3032919100,14.1228719700,14.1328953000,14.2130819400,8829517,125303458.3400,1,2.166000,1,-0.564200,111.481982,4.823262,21.001060,63.485444,0
19,2021-08-27,sh.601698,14.1729886200,14.2030586100,13.6317288000,13.7319621000,14.1328953000,11591535,160068469.5100,1,2.843600,1,-2.836900,99.132254,4.674223,20.398139,56.869369,0
20,2021-08-30,sh.601698,14.4335952000,15.1051583100,14.4035252100,15.1051583100,13.7319621000,25459378,381779873.4700,1,6.245600,1,10.000000,109.045479,5.141646,22.437953,62.556306,0
21,2021-08-31,sh.601698,15.5161148400,16.3781212200,14.7142484400,15.8168147400,15.1051583100,65487226,1010955937.5000,1,16.065100,1,4.711300,114.182990,5.383886,23.495083,65.503551,0
0,2021-08-02,sh.601727,4.7004559800,4.9928288400,4.5767597700,4.8691326300,4.5655146600,257228918,1099373673.0200,1,2.032600,1,6.650200,15.793026,0.972266,0.459061,5046.890896,0
1,2021-08-03,sh.601727,4.7904168600,4.7904168600,4.6442304300,4.6779657600,4.8691326300,124226609,520108116.6400,1,0.981600,1,-3.926100,15.172977,0.934094,0.441038,4848.745064,0
2,2021-08-04,sh.601727,4.6104951000,4.8466424100,4.5655146600,4.7454364200,4.6779657600,117779366,496604085.8500,1,0.930700,1,1.442300,15.391818,0.947566,0.447399,4918.678887,0
3,2021-08-05,sh.601727,4.7341913100,4.8353973000,4.6779657600,4.7117010900,4.7454364200,92585157,389817486.3500,1,0.731600,1,-0.710900,15.282397,0.940830,0.444219,4883.711976,0
4,2021-08-06,sh.601727,4.5542695500,4.9590935100,4.4305733400,4.8353973000,4.7117010900,166759125,694149503.4600,1,1.317700,1,2.625300,15.683606,0.965530,0.455881,5011.923985,0
5,2021-08-09,sh.601727,4.7096544000,4.8011040000,4.6410672000,4.7210856000,4.8353976000,96975309,400014973.8800,1,0.766300,1,-2.364100,15.063556,0.927358,0.437858,4813.778153,0
6,2021-08-10,sh.601727,4.6982232000,5.1897648000,4.6867920000,5.1211776000,4.7210856000,260028541,1146570021.8300,1,2.054700,1,8.474600,16.340129,1.005947,0.474964,5221.725454,0
7,2021-08-11,sh.601727,5.0983152000,5.3155080000,4.9954344000,5.1669024000,5.1211776000,219665315,995034678.1100,1,1.735800,1,0.892900,16.486023,1.014929,0.479205,5268.348003,0
8,2021-08-12,sh.601727,5.1211776000,5.6470128000,5.0640216000,5.5669944000,5.1669024000,259321795,1204347339.5400,1,2.049100,1,7.743400,17.762595,1.093519,0.516311,5676.295304,0
9,2021-08-13,sh.601727,5.4412512000,5.8184808000,5.3269392000,5.6012880000,5.5669944000,254266639,1246536051.0100,1,2.009200,1,0.616000,17.872016,1.100255,0.519492,5711.262215,0
10,2021-08-16,sh.601727,5.5441320000,5.6698752000,5.3840952000,5.5327008000,5.6012880000,155558781,747544927.2800,1,1.229200,1,-1.224500,17.653175,1.086782,0.513131,5641.328392,0
11,2021-08-17,sh.601727,5.5555632000,5.6927376000,5.2583520000,5.2926456000,5.5327008000,158045948,758453198.2200,1,1.248800,1,-4.338800,16.887231,1.039628,0.490867,5396.560012,0
12,2021-08-18,sh.601727,5.1897648000,5.4183888000,5.1440400000,5.1669024000,5.2926456000,167511741,768577197.2300,1,1.323600,1,-2.375800,16.486023,1.014929,0.479205,5268.348003,0
13,2021-08-19,sh.601727,5.1097464000,5.1211776000,4.9725720000,4.9954344000,5.1669024000,121768373,536256316.0300,1,0.962200,1,-3.318600,15.938920,0.981248,0.463302,5093.513445,0
14,2021-08-20,sh.601727,4.9840032000,5.2697832000,4.9725720000,5.1440400000,4.9954344000,146075450,655562569.3200,1,1.154300,1,2.974800,16.413076,1.010438,0.477084,5245.036728,0
15,2021-08-23,sh.601727,5.1554712000,5.3040768000,5.1097464000,5.1554712000,5.1440400000,105162647,475820607.3100,1,0.831000,1,0.222200,16.449549,1.012683,0.478145,5256.692365,0
16,2021-08-24,sh.601727,5.2011960000,5.2583520000,5.0754528000,5.0868840000,5.1554712000,88053272,397036344.9000,1,0.695800,1,-1.330400,16.230708,0.999211,0.471784,5186.758542,0
17,2021-08-25,sh.601727,5.0754528000,5.4298200000,5.0297280000,5.3840952000,5.0868840000,158478227,728395632.4800,1,1.252300,1,5.842700,17.179019,1.057592,0.499348,5489.805109,0
18,2021-08-26,sh.601727,5.3726640000,5.5669944000,5.3040768000,5.4183888000,5.3840952000,137156142,655150298.0400,1,1.083800,1,0.636900,17.288440,1.064328,0.502529,5524.772020,0
19,2021-08-27,sh.601727,5.4984072000,5.5441320000,5.3269392000,5.3955264000,5.4183888000,108210367,513425192.1700,1,0.855100,1,-0.421900,17.215493,1.059837,0.500409,5501.460746,0
20,2021-08-30,sh.601727,5.3040768000,5.6355816000,5.1897648000,5.5441320000,5.3955264000,165567590,791943228.8700,1,1.308300,1,2.754200,-27.854503,1.197810,0.519689,13.805620,0
21,2021-08-31,sh.601727,5.5327008000,5.6355816000,5.4069576000,5.5898568000,5.5441320000,132224600,638636251.4600,1,1.044800,1,0.824700,-28.084231,1.207689,0.523975,13.919481,0
0,2021-08-02,sh.601766,7.2509907200,7.5986409600,7.1764942400,7.5241444800,7.2758228800,138285043,827550299.7900,1,0.568400,1,3.413000,14.584819,1.203286,0.737507,64.268758,0
1,2021-08-03,sh.601766,7.4744801600,7.6234731200,7.4620640800,7.5241444800,7.5241444800,97635047,593251214.0000,1,0.401300,1,0.000000,14.584819,1.203286,0.737507,64.268758,0
2,2021-08-04,sh.601766,7.4993123200,7.5489766400,7.4123997600,7.4496480000,7.5241444800,78086664,468824689.5800,1,0.321000,1,-0.990100,14.440415,1.191372,0.730205,63.632434,0
3,2021-08-05,sh.601766,7.4372319200,7.5613927200,7.4248158400,7.4744801600,7.4496480000,66530522,402033884.8900,1,0.273500,1,0.333300,14.488550,1.195344,0.732639,63.844542,0
4,2021-08-06,sh.601766,7.5241444800,7.5365605600,7.4123997600,7.4620640800,7.4744801600,54729684,328516341.8200,1,0.225000,1,-0.166100,14.464482,1.193358,0.731422,63.738488,0
5,2021-08-09,sh.601766,7.4372319200,7.7352178400,7.4372319200,7.6234731200,7.4620640800,145806133,895359971.9600,1,0.599300,1,2.163100,14.777358,1.219171,0.747243,65.117191,0
6,2021-08-10,sh.601766,7.6110570400,7.6234731200,7.5613927200,7.6110570400,7.6234731200,66012679,403592351.5000,1,0.271300,1,-0.162900,14.753291,1.217185,0.746026,65.011137,0
7,2021-08-11,sh.601766,7.5986409600,7.6979696000,7.5489766400,7.5738088000,7.6110570400,85975943,526483647.0900,1,0.353400,1,-0.489400,14.681089,1.211229,0.742375,64.692975,0
8,2021-08-12,sh.601766,7.5738088000,7.6110570400,7.5365605600,7.5862248800,7.5738088000,69918319,426312634.5200,1,0.287400,1,0.163900,14.705156,1.213214,0.743592,64.799029,0
9,2021-08-13,sh.601766,7.6118112000,7.6118112000,7.5222604800,7.5862252800,7.5862252800,83869360,496129856.7800,1,0.344700,1,0.000000,14.271944,1.177473,0.721686,62.890056,0
10,2021-08-16,sh.601766,7.5990182400,7.7653267200,7.5862252800,7.6629830400,7.5862252800,92881676,557949064.3500,1,0.381800,1,1.011800,14.416348,1.189387,0.728988,63.526380,0
11,2021-08-17,sh.601766,7.6629830400,7.7909126400,7.5350534400,7.5734323200,7.6629830400,101623375,608676384.5200,1,0.417700,1,-1.168600,14.247876,1.175487,0.720469,62.784002,0
12,2021-08-18,sh.601766,7.5606393600,7.7525337600,7.5094675200,7.7397408000,7.5734323200,95465814,570097631.3600,1,0.392400,1,2.195900,14.560752,1.201301,0.736290,64.162704,0
13,2021-08-19,sh.601766,7.7141548800,7.7269478400,7.5478464000,7.5862252800,7.7397408000,91999299,546747224.1200,1,0.378200,1,-1.983500,14.271944,1.177473,0.721686,62.890056,0
14,2021-08-20,sh.601766,7.5606393600,7.5862252800,7.5094675200,7.5734323200,7.5862252800,55886138,329481567.3700,1,0.229700,1,-0.168600,14.247876,1.175487,0.720469,62.784002,0
15,2021-08-23,sh.601766,7.5734323200,7.6246041600,7.5606393600,7.6118112000,7.5734323200,59093143,350878388.2800,1,0.242900,1,0.506800,14.320078,1.181444,0.724120,63.102164,0
16,2021-08-24,sh.601766,7.6118112000,7.6629830400,7.5862252800,7.5990182400,7.6118112000,57797416,343892604.9800,1,0.237600,1,-0.168100,14.296011,1.179459,0.722903,62.996110,0
17,2021-08-25,sh.601766,7.5990182400,7.7909126400,7.5734323200,7.7525337600,7.5990182400,138787730,837027309.2000,1,0.570500,1,2.020200,14.584819,1.203286,0.737507,64.268758,0
18,2021-08-26,sh.601766,7.7141548800,8.1747014400,7.7141548800,7.9444281600,7.7525337600,233745815,1457304944.3100,1,0.960800,1,2.475200,14.945830,1.233070,0.755762,65.859569,0
19,2021-08-27,sh.601766,7.9316352000,8.6992128000,7.8420844800,8.4689395200,7.9444281600,368081472,2376097210.5200,1,1.513000,1,6.602300,15.932591,1.314481,0.805660,70.207786,0
20,2021-08-30,sh.601766,8.3026310400,8.4305606400,8.2002873600,8.2770451200,8.4689395200,228995377,1483725886.0600,1,0.941300,1,-2.265900,15.969793,1.308894,0.794473,-44.993358,0
21,2021-08-31,sh.601766,8.2386662400,8.6352480000,8.1363225600,8.6352480000,8.2770451200,345548192,2279507018.0200,1,1.420400,1,4.327700,16.660913,1.365539,0.828855,-46.940521,0
0,2021-08-02,sh.601788,18.3845683000,19.6427812800,18.0791768000,19.1908018600,18.4700779200,61721884,961283136.7400,1,1.579900,1,3.902100,29.632412,1.420846,4.127365,48.410749,0
1,2021-08-03,sh.601788,19.0564296000,19.6672126000,18.9709199800,19.1419392200,19.1908018600,49512559,781473212.4800,1,1.267400,1,-0.254600,29.556964,1.417228,4.116856,48.287488,0
2,2021-08-04,sh.601788,19.0442139400,19.2152331800,18.7143911200,18.9709199800,19.1419392200,37413328,580152936.4300,1,0.957700,1,-0.893400,29.292894,1.404566,4.080075,47.856075,0
3,2021-08-05,sh.601788,18.8121164000,19.2640958200,18.5067249000,18.5800188600,18.9709199800,38545698,594149362.3500,1,0.986700,1,-2.060500,28.689306,1.375625,3.996004,46.869987,0
4,2021-08-06,sh.601788,18.6288815000,18.8121164000,18.5067249000,18.7143911200,18.5800188600,22355199,341405897.0000,1,0.572200,1,0.723200,28.896789,1.385574,4.024903,47.208954,0
5,2021-08-09,sh.601788,18.5067249000,19.1663705400,18.4945092400,18.9342730000,18.7143911200,38514107,598862535.9800,1,0.985800,1,1.174900,29.236308,1.401853,4.072193,47.763629,0
6,2021-08-10,sh.601788,18.8243320600,19.2640958200,18.7632537600,19.2396645000,18.9342730000,44382138,692542636.2000,1,1.136100,1,1.612900,29.707861,1.424464,4.137874,48.534010,0
7,2021-08-11,sh.601788,19.2518801600,19.4595463800,18.9587043200,18.9953513000,19.2396645000,39942753,626283546.3800,1,1.022400,1,-1.269800,29.330618,1.406375,4.085330,47.917705,0
8,2021-08-12,sh.601788,18.8976260200,19.0930765800,18.7876850800,18.8365477200,18.9953513000,25017525,386897221.4700,1,0.640400,1,-0.836000,29.085410,1.394618,4.051176,47.517107,0
9,2021-08-13,sh.601788,18.8487633800,18.9342730000,18.5678032000,18.6655284800,18.8365477200,33191362,508489553.1700,1,0.849600,1,-0.907900,28.821341,1.381956,4.014395,47.085694,0
10,2021-08-16,sh.601788,18.7021754600,19.0197826200,18.6899598000,18.7632537600,18.6655284800,34427108,531513498.5000,1,0.881200,1,0.523600,28.972238,1.389191,4.035412,47.332215,0
11,2021-08-17,sh.601788,18.7632537600,19.3740367600,18.5678032000,18.6044501800,18.7632537600,57054588,886379451.4700,1,1.460400,1,-0.846400,28.727030,1.377434,4.001258,46.931617,0
12,2021-08-18,sh.601788,18.4456466000,19.7893692000,18.4456466000,19.6672126000,18.6044501800,119313040,1886056059.0400,1,3.054100,1,5.712400,30.368036,1.456118,4.229827,49.612544,0
13,2021-08-19,sh.601788,19.5450560000,20.1069763600,19.2152331800,19.2518801600,19.6672126000,81737042,1307487405.8000,1,2.092200,1,-2.111800,29.726723,1.425368,4.140501,48.564825,0
14,2021-08-20,sh.601788,19.1052922400,19.3618211000,18.7266067800,19.0686452600,19.2518801600,50723898,790349443.5700,1,1.298400,1,-0.951800,29.443791,1.411802,4.101093,48.102597,0
15,2021-08-23,sh.601788,19.0686452600,19.3373897800,18.8976260200,19.0930765800,19.0686452600,40435965,631594915.6000,1,1.035000,1,0.128100,29.481515,1.413611,4.106347,48.164227,0
16,2021-08-24,sh.601788,19.1175079000,19.4473307200,18.8731947000,19.2518801600,19.0930765800,62071277,974227307.3000,1,1.588800,1,0.831700,29.726723,1.425368,4.140501,48.564825,0
17,2021-08-25,sh.601788,19.2396645000,20.4123678600,19.0686452600,19.7893692000,19.2518801600,82541127,1336536101.6400,1,2.112800,1,2.791900,30.556657,1.465163,4.256099,49.920696,0
18,2021-08-26,sh.601788,19.7160752400,20.3757208800,19.5694873200,19.9970354200,19.7893692000,91237955,1497434920.7300,1,2.335400,1,1.049400,30.877313,1.480538,4.300762,50.444555,0
19,2021-08-27,sh.601788,20.0092510800,20.1802703200,19.4961933600,19.6305656200,19.9970354200,57474450,928615805.6300,1,1.471200,1,-1.832600,30.311489,1.436166,4.221945,3.897271,0
20,2021-08-30,sh.601788,19.6305656200,19.7527222200,19.0930765800,19.1785862000,19.6305656200,55280185,873121050.6900,1,1.415000,1,-2.302400,29.613589,1.403099,4.124738,3.807539,0
21,2021-08-31,sh.601788,19.0442139400,19.6061343000,18.9709199800,19.4228994000,19.1785862000,51040226,805849615.5100,1,1.306500,1,1.273900,29.990832,1.420973,4.177282,3.856043,0
0,2021-08-02,sh.601799,261.8752787200,284.9242741400,261.4425532400,283.8170060000,262.2952769800,3175314,688085689.0400,1,1.122400,1,8.205200,49.074087,10.429966,7.910655,39.286354,0
1,2021-08-03,sh.601799,284.1479137200,286.1460872600,274.0170466000,278.3952102800,283.8170060000,1815910,398040302.8900,1,0.641900,1,-1.910300,48.136618,10.230721,7.759536,38.535862,0
2,2021-08-04,sh.601799,280.3806566000,291.8478818200,278.5861185800,287.9788069400,278.3952102800,1686199,379071940.0200,1,0.590200,1,3.442400,50.280580,10.686388,8.105139,40.252214,0
3,2021-08-05,sh.601799,287.8260803000,287.9788069400,278.1152114400,282.7861011800,287.9788069400,1582233,351530925.2700,1,0.553800,1,-1.803200,49.373943,10.493696,7.958991,39.526404,0
4,2021-08-06,sh.601799,285.6624529000,286.7188121600,269.9188817600,277.4152143400,282.7861011800,1680181,363861340.8000,1,0.588100,1,-1.899300,48.436195,10.294391,7.807828,38.775689,0
5,2021-08-09,sh.601799,277.1479427200,281.2715620000,271.4843298200,277.6697587400,277.4152143400,1567482,340684145.1700,1,0.548700,1,0.091800,48.480638,10.303837,7.814992,38.811268,0
6,2021-08-10,sh.601799,279.9988400000,279.9988400000,269.9443362000,278.7261180000,277.6697587400,1213757,262858129.5900,1,0.424900,1,0.380400,48.665077,10.343037,7.844723,38.958921,0
7,2021-08-11,sh.601799,278.5988458000,279.3624790000,267.6025277200,271.3061487400,278.7261180000,1571932,336774412.5100,1,0.550200,1,-2.662100,47.369564,10.067695,7.635888,37.921795,0
8,2021-08-12,sh.601799,270.1352445000,271.8534192000,260.2716490000,267.5261644000,271.3061487400,1975401,412292366.0200,1,0.691500,1,-1.393300,46.709585,9.927426,7.529501,37.393448,0
9,2021-08-13,sh.601799,270.0716084000,270.0716084000,251.3625950000,253.4880407400,267.5261644000,2602484,526426627.0400,1,0.911000,1,-5.247400,44.258554,9.406496,7.134399,35.431270,0
10,2021-08-16,sh.601799,253.2716780000,255.5625776000,242.4535410000,245.5335282400,253.4880407400,2176172,422103336.4400,1,0.761800,1,-3.138000,42.869711,9.111318,6.910520,34.319429,0
11,2021-08-17,sh.601799,245.1262572000,246.9080680000,233.1372159600,235.6699327400,245.5335282400,2610874,488162678.4900,1,0.913900,1,-4.017200,41.147545,8.745297,6.632910,32.940746,0
12,2021-08-18,sh.601799,235.4281155600,235.4281155600,223.2227115800,230.2481370200,235.6699327400,4171453,751668568.0200,1,1.460200,1,-2.300600,40.200909,8.544104,6.480314,32.182915,0
13,2021-08-19,sh.601799,231.9790389400,246.0171626000,231.0754063200,238.8771921800,230.2481370200,2556070,481953305.4300,1,0.894700,1,3.747700,41.707526,8.864313,6.723178,33.389040,0
14,2021-08-20,sh.601799,241.4480906200,241.4480906200,233.1117615200,237.8081057000,238.8771921800,1901518,355832344.7400,1,0.665600,1,-0.447500,41.520866,8.824641,6.693089,33.239609,0
15,2021-08-23,sh.601799,236.4590203800,241.0026379200,231.0626791000,236.7772008800,237.8081057000,1531218,285467833.4400,1,0.536000,1,-0.433500,41.340872,8.786386,6.664074,33.095514,0
16,2021-08-24,sh.601799,237.9990140000,242.0335427400,235.6317510800,237.9099234600,236.7772008800,1807543,339856173.5800,1,0.632700,1,0.478400,41.538643,8.828419,6.695955,33.253840,0
17,2021-08-25,sh.601799,237.5408340800,239.0044643800,228.1990546000,230.9990430000,237.9099234600,3279353,595538009.8500,1,1.147900,1,-2.904800,40.332016,8.571969,6.501448,32.287873,0
18,2021-08-26,sh.601799,231.3808596000,241.7026350200,231.3808596000,236.2044759800,230.9990430000,2416885,452775389.4700,1,0.846000,1,2.253400,41.240875,8.765133,6.647955,33.015462,0
19,2021-08-27,sh.601799,235.4535700000,241.9189977600,231.6354040000,237.6426518400,236.2044759800,1755339,327617400.7400,1,0.614400,1,0.608900,41.491978,8.818501,6.688432,33.216482,0
20,2021-08-30,sh.601799,250.3444174000,255.1807610000,239.5008259600,244.3626240000,237.6426518400,3747916,731836538.5500,1,1.311900,1,2.827800,40.994332,9.027756,6.533307,72.398799,0
21,2021-08-31,sh.601799,248.9316959800,252.4953175800,238.1262862000,246.2971614400,244.3626240000,2542599,491858603.4600,1,0.890000,1,0.791700,41.318870,9.099226,6.585029,72.971956,0
0,2021-08-02,sh.601800,8.6108528000,8.8471262000,8.5058424000,8.7683684000,8.6108528000,61264969,406187003.6700,1,0.521500,1,1.829300,5.934244,0.496791,0.157883,-9.074985,0
1,2021-08-03,sh.601800,8.7421158000,9.3065467000,8.7158632000,9.0571470000,8.7683684000,118962528,823707183.3000,1,1.012700,1,3.293400,6.129683,0.513152,0.163083,-9.373861,0
2,2021-08-04,sh.601800,8.9915155000,9.0833996000,8.8602525000,8.9258840000,9.0571470000,50187385,341238727.7600,1,0.427200,1,-1.449300,6.040847,0.505715,0.160719,-9.238008,0
3,2021-08-05,sh.601800,8.9258840000,8.9915155000,8.6633580000,8.8077473000,8.9258840000,50884034,340864362.0700,1,0.433200,1,-1.323500,5.960895,0.499022,0.158592,-9.115740,0
4,2021-08-06,sh.601800,8.7814947000,8.8865051000,8.7027369000,8.7946210000,8.8077473000,30608247,204818679.0900,1,0.260600,1,-0.149000,5.952011,0.498278,0.158356,-9.102155,0
5,2021-08-09,sh.601800,8.7946210000,8.9783892000,8.7683684000,8.8996314000,8.7946210000,38178041,258995841.4500,1,0.325000,1,1.194000,6.023080,0.504228,0.160247,-9.210838,0
